,original_index,af3_seed,af3_sample,ptm,iptm,chain_ptm_A,chain_pair_iptm_A_B,chain_pair_iptm_A_M,chain_pair_iptm_A_P,chain_ptm_B,chain_pair_iptm_B_M,chain_pair_iptm_B_P,chain_ptm_M,chain_pair_iptm_M_P,chain_ptm_P,avg_plddt,avg_pae,avg_pae_A,min_pae_A,max_pae_A,avg_plddt_A,min_plddt_A,max_plddt_A,avg_pae_interaction_A_B,min_pae_interaction_A_B,max_pae_interaction_A_B,avg_contact_probs_A_B,min_contact_probs_A_B,max_contact_probs_A_B,avg_pae_interaction_A_M,min_pae_interaction_A_M,max_pae_interaction_A_M,avg_contact_probs_A_M,min_contact_probs_A_M,max_contact_probs_A_M,avg_pae_interaction_A_P,min_pae_interaction_A_P,max_pae_interaction_A_P,avg_contact_probs_A_P,min_contact_probs_A_P,max_contact_probs_A_P,avg_pae_B,min_pae_B,max_pae_B,avg_plddt_B,min_plddt_B,max_plddt_B,avg_pae_interaction_B_M,min_pae_interaction_B_M,max_pae_interaction_B_M,avg_contact_probs_B_M,min_contact_probs_B_M,max_contact_probs_B_M,avg_pae_interaction_B_P,min_pae_interaction_B_P,max_pae_interaction_B_P,avg_contact_probs_B_P,min_contact_probs_B_P,max_contact_probs_B_P,avg_pae_M,min_pae_M,max_pae_M,avg_plddt_M,min_plddt_M,max_plddt_M,avg_pae_interaction_M_P,min_pae_interaction_M_P,max_pae_interaction_M_P,avg_contact_probs_M_P,min_contact_probs_M_P,max_contact_probs_M_P,avg_pae_P,min_pae_P,max_pae_P,avg_plddt_P,min_plddt_P,max_plddt_P,af3_ranking
63,3,1,3,0.62,0.56,0.68,0.75,0.37,0.5,0.73,0.36,0.5,0.54,0.87,0.02,78.76893760086068,18.92965114208906,13.071170953588538,0.8,31.7,77.4264478034955,18.54,97.89,12.860691014156362,1.3,31.7,0.002626603319672627,0.0,1.0,24.567119988666953,6.3,31.7,0.0002902070305385223,0.0,0.75,19.292142857142856,6.7,31.4,0.004080586080586081,0.0,0.53,10.664270387434785,0.8,31.6,83.53759830866807,18.1,98.21,24.353364148569554,5.9,31.7,0.00016939262987072186,0.0,0.65,18.734752475247525,5.9,31.5,0.003808580858085809,0.0,0.67,18.282197582491378,0.8,31.7,76.01846314325452,9.61,97.95,16.30118784530387,1.3,31.7,0.013339779005524861,0.0,0.99,4.017,0.8,10.6,72.03217948717949,43.88,90.91,0.6804781352515038
64,3,1,4,0.63,0.56,0.68,0.75,0.38,0.5,0.73,0.38,0.5,0.54,0.86,0.02,79.0036013986014,18.76510597482597,12.984395336043688,0.8,31.7,77.45776098252244,17.58,97.92,12.772436804119973,1.3,31.7,0.002626603319672627,0.0,1.0,24.36254426972659,6.1,31.7,0.0002902070305385223,0.0,0.75,19.440183150183152,6.4,31.4,0.004080586080586081,0.0,0.53,10.599439052816173,0.8,31.6,83.71123890063424,18.21,98.21,24.082061065222547,5.6,31.7,0.00016939262987072186,0.0,0.65,18.77615511551155,6.3,31.5,0.003808580858085809,0.0,0.67,18.102109215225422,0.8,31.7,76.49416898470096,9.74,97.81,16.520400552486187,1.4,31.7,0.013339779005524861,0.0,0.99,4.486000000000001,0.8,12.7,70.74858974358975,39.09,89.8,0.68352040892654
65,3,2,0,0.67,0.62,0.69,0.76,0.5,0.64,0.74,0.52,0.66,0.53,0.88,0.02,79.62233996772459,17.808577240114648,12.480477398059815,0.8,31.7,78.24051015588097,19.04,97.8,12.347278738862897,1.3,31.7,0.0026075025084926077,0.0,1.0,22.695127294436688,4.7,31.7,0.00028818327160868597,0.0,0.9,16.52846153846154,5.0,31.4,0.004860805860805861,0.0,0.75,10.270746876667863,0.8,31.6,84.06180972515855,18.25,98.17,22.327608354758127,4.1,31.7,0.00015279981036777713,0.0,0.86,15.841072607260724,4.1,31.4,0.003475247524752475,0.0,0.77,18.327519764353962,0.8,31.7,77.11996522948539,8.76,97.67,16.124806629834254,1.5,31.7,0.01335635359116022,0.0,0.98,3.392,0.8,7.1,74.78666666666668,53.75,90.68,0.7346697225627565
66,3,2,1,0.67,0.62,0.68,0.75,0.53,0.68,0.73,0.54,0.7,0.54,0.89,0.02,79.49920387305004,17.6922052199612,12.674155026902278,0.8,31.7,77.7042276806802,19.39,97.6,12.517237877633919,1.3,31.7,0.0026075025084926077,0.0,1.0,22.43538643676765,4.1,31.7,0.00028818327160868597,0.0,0.9,15.973846153846154,4.5,31.4,0.004860805860805861,0.0,0.75,10.374914224095678,0.8,31.6,83.80186892177589,18.3,98.04,22.025278978174057,3.6,31.7,0.00015279981036777713,0.0,0.86,15.206930693069307,3.7,31.5,0.003475247524752475,0.0,0.77,18.100460913891517,0.8,31.7,77.377280945758,8.14,97.67,15.793370165745856,1.4,31.7,0.01335635359116022,0.0,0.98,3.257000000000001,0.8,6.8,75.99679487179488,55.28,90.83,0.7392424454762208
67,3,2,2,0.67,0.62,0.69,0.76,0.51,0.65,0.74,0.52,0.66,0.54,0.87,0.02,79.54687197417965,17.747293102066976,12.576067034308792,0.8,31.7,77.94054794520548,18.64,97.69,12.434681874780885,1.3,31.7,0.0026075025084926077,0.0,1.0,22.58492299597272,4.4,31.7,0.00028818327160868597,0.0,0.9,16.675714285714285,4.9,31.4,0.004860805860805861,0.0,0.75,10.311223300547876,0.8,31.6,83.8996913319239,18.17,98.1,22.201762303302154,3.8,31.7,0.00015279981036777713,0.0,0.86,15.982029702970298,3.9,31.4,0.003475247524752475,0.0,0.77,18.07322960227099,0.8,31.7,77.31310152990265,8.79,97.6,16.21484806629834,1.5,31.7,0.01335635359116022,0.0,0.98,3.651,0.8,8.0,73.52756410256411,48.87,90.21,0.7381345097272219
68,3,2,3,0.67,0.62,0.69,0.75,0.53,0.67,0.74,0.54,0.69,0.54,0.89,0.02,79.68939349112426,17.68126769214335,12.637098310724683,0.8,31.7,78.05738308927728,19.11,97.74,12.51722639296897,1.4,31.7,0.0026075025084926077,0.0,1.0,22.39437243235586,4.2,31.7,0.00028818327160868597,0.0,0.9,15.966721611721612,4.6,31.4,0.004860805860805861,0.0,0.75,10.471215240335914,0.8,31.7,84.00915433403806,18.48,98.11,22.002245044946484,3.7,31.7,0.00015279981036777713,0.0,0.86,15.207524752475248,3.7,31.4,0.003475247524752475,0.0,0.77,18.0811521321083,0.8,31.7,77.44226703755216,8.31,97.7,15.76774861878453,1.4,31.7,0.01335635359116022,0.0,0.98,3.291000000000001,0.8,7.0,75.8620512820513,54.82,90.92,0.7425381303625155
69,3,2,4,0.68,0.62,0.69,0.76,0.53,0.68,0.74,0.55,0.69,0.54,0.89,0.02,79.71030527165142,17.578544548594426,12.49284037086235,0.8,31.7,78.09987246102976,19.48,97.74,12.316576602715216,1.3,31.7,0.0026075025084926077,0.0,1.0,22.350708315625447,4.0,31.7,0.00028818327160868597,0.0,0.9,15.906849816849817,4.5,31.4,0.004860805860805861,0.0,0.75,10.225621671077999,0.8,31.6,84.08403805496829,18.35,98.12,21.927149317141662,3.7,31.7,0.00015279981036777713,0.0,0.86,15.106551155115511,3.7,31.5,0.003475247524752475,0.0,0.77,18.08225634138152,0.8,31.7,77.39849791376913,8.4,97.72,15.778494475138121,1.4,31.7,0.01335635359116022,0.0,0.98,3.261000000000001,0.8,6.8,76.04576923076924,54.94,91.11,0.7427532224673169
70,3,5,0,0.64,0.57,0.67,0.74,0.41,0.53,0.72,0.4,0.52,0.55,0.91,0.02,79.4908364712211,18.498320025280844,12.782602745240109,0.8,31.7,78.07721303731697,18.52,97.83,12.734553125642234,1.3,31.7,0.002598677450162599,0.0,1.0,23.94707819804505,6.6,31.7,0.0002813024912472427,0.0,0.7,18.239688644688645,6.4,31.4,0.004282051282051283,0.0,0.61,10.677410711368166,0.8,31.7,83.64979704016915,19.13,98.1,23.697875754426274,6.4,31.7,0.00015571722918148167,0.0,0.56,17.801468646864684,6.6,31.5,0.0029933993399339936,0.0,0.54,17.824913006318486,0.8,31.7,77.19846662030598,9.61,97.9,15.101809392265192,1.4,31.7,0.013226519337016573,0.0,0.99,2.8930000000000007,0.8,6.5,76.28000000000003,53.39,93.25,0.6924752276129986
71,3,5,1,0.62,0.56,0.68,0.74,0.38,0.51,0.73,0.35,0.49,0.53,0.9,0.02,79.23040478752017,18.85980578699995,12.77028807578258,0.8,31.7,78.10188946622578,19.82,97.82,12.69071192833569,1.3,31.7,0.002598677450162599,0.0,1.0,24.51387995062028,6.9,31.7,0.0002813024912472427,0.0,0.7,18.73979853479853,7.0,31.3,0.004282051282051283,0.0,0.61,10.65555337711989,0.8,31.6,83.59699788583511,19.05,98.13,24.373404992432945,6.4,31.7,0.00015571722918148167,0.0,0.56,18.32391089108911,6.9,31.5,0.0029933993399339936,0.0,0.54,18.32489850737157,0.8,31.7,76.56769123783032,9.91,97.87,15.571975138121546,1.4,31.7,0.013226519337016573,0.0,0.99,2.9310000000000014,0.8,6.5,75.64115384615384,52.96,92.89,0.6795156286986377
72,3,5,2,0.63,0.56,0.67,0.74,0.39,0.52,0.73,0.38,0.51,0.54,0.91,0.02,79.56460059171597,18.710152619772472,12.938432019750703,0.8,31.7,78.06723665564478,18.13,97.88,12.788755908557889,1.3,31.7,0.002598677450162599,0.0,1.0,24.285575152287855,6.8,31.7,0.0002813024912472427,0.0,0.7,18.453534798534797,6.7,31.4,0.004282051282051283,0.0,0.61,10.672092060691218,0.8,31.6,83.70432135306554,19.06,98.15,24.083305526685265,6.4,31.7,0.00015571722918148167,0.0,0.56,18.02592409240924,6.8,31.5,0.0029933993399339936,0.0,0.54,17.95065245261134,0.8,31.7,77.33025730180807,10.13,97.99,15.078425414364641,1.4,31.7,0.013226519337016573,0.0,0.99,2.7840000000000003,0.8,6.1,77.07038461538461,54.0,93.41,0.6832096543897153
73,3,5,3,0.63,0.57,0.68,0.75,0.4,0.52,0.73,0.4,0.51,0.54,0.91,0.02,79.20986417428726,18.61725473570831,12.847667350964056,0.8,31.7,77.75874350495985,18.06,97.95,12.686011678090885,1.3,31.7,0.002598677450162599,0.0,1.0,24.10720205209156,6.8,31.7,0.0002813024912472427,0.0,0.7,18.2935347985348,6.5,31.4,0.004282051282051283,0.0,0.61,10.579285255258197,0.8,31.6,83.68982241014798,18.79,98.18,23.864732509162522,6.8,31.7,0.00015571722918148167,0.0,0.56,17.84592409240924,6.9,31.5,0.0029933993399339936,0.0,0.54,18.19680717926803,0.8,31.7,76.68637343532684,9.67,97.87,15.313342541436466,1.4,31.7,0.013226519337016573,0.0,0.99,2.8470000000000004,0.8,6.4,75.80576923076923,53.62,93.14,0.6872299961653048
74,3,5,4,0.63,0.56,0.68,0.74,0.39,0.5,0.73,0.38,0.49,0.54,0.89,0.02,79.58865250134481,18.674490711068376,12.688372311449235,0.8,31.7,78.34636750118092,17.62,97.91,12.647552557453547,1.3,31.7,0.002598677450162599,0.0,1.0,24.256282759597674,6.8,31.7,0.0002813024912472427,0.0,0.7,18.67197802197802,7.0,31.4,0.004282051282051283,0.0,0.61,10.645731899922664,0.8,31.7,83.78394080338266,18.87,98.16,24.0639543788633,6.7,31.7,0.00015571722918148167,0.0,0.56,18.30443894389439,7.1,31.5,0.0029933993399339936,0.0,0.54,18.059737950612007,0.8,31.7,77.20708275382476,9.62,97.82,15.792348066298342,1.4,31.7,0.013226519337016573,0.0,0.99,3.366,0.8,8.3,73.91499999999999,48.51,92.51,0.682515845555718
75,3,10,0,0.68,0.63,0.68,0.74,0.51,0.65,0.73,0.53,0.66,0.55,0.85,0.01,79.58475524475524,17.579124717370796,12.837645748634761,0.8,31.7,78.27169107227208,18.02,97.91,12.766447853576565,1.3,31.7,0.002554793940932555,0.0,1.0,22.08274947888207,4.0,31.7,0.0002568150081962237,0.0,0.88,17.294798534798534,4.2,31.5,0.0038168498168498176,0.0,0.66,10.7149909050311,0.8,31.6,84.06854968287526,18.7,98.26,21.645389566580967,3.6,31.7,0.00015708476925040574,0.0,0.89,16.621303630363037,3.3,31.5,0.004468646864686469,0.0,0.91,17.684866914929337,0.8,31.7,77.10874478442281,9.83,97.77,16.528107734806632,1.4,31.7,0.01365193370165746,0.0,0.99,4.587000000000001,0.8,12.0,70.56666666666666,39.91,88.39,0.7505793793203228
76,3,10,1,0.68,0.64,0.68,0.75,0.51,0.66,0.73,0.53,0.67,0.57,0.86,0.02,80.0237210866057,17.362762044010037,12.689742247984006,0.8,31.7,78.42424657534247,18.99,97.96,12.673069065148272,1.3,31.7,0.002554793940932555,0.0,1.0,21.874471292979578,4.1,31.7,0.0002568150081962237,0.0,0.88,16.88441391941392,4.1,31.4,0.0038168498168498176,0.0,0.66,10.691358145715562,0.8,31.7,84.11732769556026,19.17,98.28,21.439926244005616,3.4,31.7,0.00015708476925040574,0.0,0.89,16.238646864686466,3.3,31.5,0.004468646864686469,0.0,0.91,17.143048136503772,0.8,31.7,78.04996870653686,9.26,97.78,15.978411602209945,1.4,31.7,0.01365193370165746,0.0,0.99,4.349,0.8,10.9,72.09064102564102,42.61,88.67,0.7550912515358764
77,3,10,2,0.69,0.64,0.68,0.75,0.53,0.66,0.73,0.53,0.68,0.57,0.85,0.02,80.10171194190424,17.271445770798845,12.624645440030054,0.8,31.7,78.57049598488426,18.69,97.99,12.541946227589793,1.3,31.7,0.002554793940932555,0.0,1.0,21.762655070527998,3.7,31.7,0.0002568150081962237,0.0,0.88,16.729652014652014,4.1,31.4,0.0038168498168498176,0.0,0.66,10.497660360095415,0.8,31.6,84.38838900634249,18.89,98.3,21.302719125503714,3.4,31.7,0.00015708476925040574,0.0,0.89,16.059125412541256,3.3,31.5,0.004468646864686469,0.0,0.91,17.26442339977412,0.8,31.7,77.92800417246175,9.37,97.82,16.045345303867403,1.4,31.7,0.01365193370165746,0.0,0.99,4.39,0.8,11.1,71.8347435897436,41.89,88.26,0.757989925076272
78,3,10,3,0.68,0.63,0.68,0.75,0.5,0.64,0.73,0.51,0.65,0.57,0.85,0.02,80.04289940828403,17.34605187024872,12.590019992217794,0.8,31.7,78.54912612187057,18.16,97.96,12.51911108693287,1.3,31.7,0.002554793940932555,0.0,1.0,21.990569789326695,4.4,31.7,0.0002568150081962237,0.0,0.88,17.094945054945054,4.3,31.5,0.0038168498168498176,0.0,0.66,10.485527562657253,0.8,31.6,84.26597040169133,17.41,98.29,21.533116806155753,3.9,31.7,0.00015708476925040574,0.0,0.89,16.45430693069307,3.5,31.5,0.004468646864686469,0.0,0.91,17.078536979945667,0.8,31.7,77.89682545201669,9.45,97.8,15.893383977900552,1.5,31.7,0.01365193370165746,0.0,0.99,4.397000000000001,0.8,11.0,71.66935897435899,41.3,88.45,0.7472600883798249
79,3,10,4,0.68,0.63,0.68,0.75,0.51,0.65,0.73,0.52,0.65,0.56,0.85,0.01,79.87633270575577,17.4450431955349,12.631067101396772,0.8,31.7,78.61847425602268,20.12,97.98,12.546557622795246,1.3,31.7,0.002554793940932555,0.0,1.0,22.033262501770793,4.1,31.7,0.0002568150081962237,0.0,0.88,17.080311355311355,4.3,31.4,0.0038168498168498176,0.0,0.66,10.520032894378547,0.8,31.6,84.33189006342495,17.84,98.28,21.607111208358404,3.6,31.7,0.00015708476925040574,0.0,0.89,16.477524752475247,3.4,31.5,0.004468646864686469,0.0,0.91,17.46284759317481,0.8,31.7,77.37797983310153,9.61,97.78,16.32063535911602,1.4,31.7,0.01365193370165746,0.0,0.99,4.495000000000001,0.8,11.3,71.03987179487179,40.28,88.39,0.7537851691140144
