tcr_epitope,seed_sample,overall_rmsd,chain_0_rmsd,chain_0_0_aligned_rmsd,chain_0_1_aligned_rmsd,chain_0_2_aligned_rmsd,chain_0_3_aligned_rmsd,chain_1_rmsd,chain_1_0_aligned_rmsd,chain_1_1_aligned_rmsd,chain_1_2_aligned_rmsd,chain_1_3_aligned_rmsd,chain_2_rmsd,chain_2_0_aligned_rmsd,chain_2_1_aligned_rmsd,chain_2_2_aligned_rmsd,chain_2_3_aligned_rmsd,chain_3_rmsd,chain_3_0_aligned_rmsd,chain_3_1_aligned_rmsd,chain_3_2_aligned_rmsd,chain_3_3_aligned_rmsd
mel8_mrp3,seed-42_sample-0_seed-21_sample-4,0.5890275239944458,0.32698753,0.32711208,0.3506011,1.2970386,0.3868307,0.27246556,0.3272368,0.27272183,1.2956947,0.3623264,0.6679686,0.9422842,0.9317276,0.6690891,1.0311902,0.01448147,0.23613362,0.10836175,0.49062556,0.01578334
mel8_mrp3,seed-42_sample-0_seed-315_sample-0,0.8381672501564026,0.15334283,0.15347308,0.20845196,1.1423723,0.55568683,0.20663704,0.27734846,0.20674777,1.2036601,0.54279095,1.1094085,1.5512613,1.4917657,1.1118014,1.4564699,0.014645182,0.12980364,0.07884876,0.45493537,0.01652395
mel8_mrp3,seed-42_sample-0_seed-13_sample-4,0.55906081199646,0.19095656,0.19103642,0.20847836,0.6630467,0.30048606,0.3055691,0.3197353,0.30584463,0.83580196,0.36330286,0.7207889,0.9094054,0.93040204,0.72233564,1.0039359,0.012506102,0.14281476,0.0497919,0.3253918,0.014591678
mel8_mrp3,seed-42_sample-0_seed-213_sample-0,0.693974494934082,0.3217696,0.32183585,0.368501,0.8763508,0.5504246,0.30030882,0.39043683,0.30055147,0.5872286,0.5234986,0.90276843,1.1819149,1.1758121,0.90486103,1.1612234,0.009279913,0.2342016,0.09709612,0.27007887,0.010132568
mel8_mrp3,seed-213_sample-2_seed-177_sample-0,0.669127345085144,0.27041742,0.27065626,0.3423739,1.6311074,0.3161795,0.26050586,0.31392568,0.26084194,1.6096597,0.31014127,0.7759012,1.1532227,1.0987883,0.7768293,1.1307865,0.011517643,0.10381598,0.21956152,0.5564611,0.013925937
mel8_mrp3,seed-213_sample-2_seed-1_sample-0,1.180485725402832,0.2786206,0.27897218,0.35184053,1.8205972,0.36108303,0.28980598,0.34836447,0.29007462,2.255269,0.35563457,1.4010553,2.1912007,2.0913172,1.4033551,2.056901,0.009279913,0.10807997,0.18797298,0.8102005,0.029676456
mel8_mrp3,seed-213_sample-2_seed-177_sample-3,1.0126681327819824,0.12277937,0.122971654,0.14689225,1.3960664,0.2148206,0.095415846,0.15888436,0.09550736,1.5527456,0.1607626,1.2390773,1.886511,1.8412247,1.2428116,1.7726903,0.010162821,0.06371482,0.06466293,0.57847935,0.01088316
mel8_mrp3,seed-213_sample-2_seed-17_sample-0,0.5885070562362671,0.19739792,0.19764133,0.25262228,0.90867406,0.46780804,0.17392987,0.21926938,0.1742228,1.1682761,0.47131783,0.72353053,0.9896462,1.0915234,0.72448164,0.954152,0.014016309,0.092416525,0.21301116,0.46864143,0.015616398
mel8_mrp3,seed-213_sample-2_seed-42_sample-1,0.9835740923881531,0.19524485,0.19536872,0.3319576,2.163101,0.3717653,0.35229805,0.44150084,0.35285303,2.37049,0.45682165,1.1502959,1.7924823,1.7208977,1.1515884,1.5939997,0.013003325,0.10561296,0.2732861,0.7601251,0.013647706
mel8_mrp3,seed-213_sample-2_seed-133_sample-2,0.5740902423858643,0.32225618,0.32257783,0.38426173,1.1657001,0.36364654,0.08024772,0.2480451,0.08036835,1.2874141,0.20336238,0.70667434,1.0021323,0.9286971,0.7074649,0.90558493,0.012717829,0.23608498,0.17896801,0.41603765,0.014094272
mel8_mrp3,seed-213_sample-2_seed-13_sample-3,0.9977583289146423,0.3140325,0.3141826,0.37045476,2.2727814,0.4950696,0.14814755,0.21770582,0.14821595,2.196255,0.44130835,1.2556337,1.8852588,1.7439079,1.2566191,1.7627113,0.014687448,0.193416,0.2193681,0.616048,0.015084864
mel8_mrp3,seed-213_sample-2_seed-213_sample-1,0.9869974851608276,0.25273618,0.25318018,0.2795112,1.7976999,0.32583117,0.16521317,0.19692287,0.16533701,2.114514,0.22758837,1.2431092,1.846398,1.7834375,1.245554,1.6764452,0.01124532,0.1486474,0.11252914,0.5446716,0.027769487
mel8_mrp3,seed-213_sample-2_seed-1001_sample-3,0.745806872844696,0.26256537,0.26273802,0.32866976,1.7424781,0.2968394,0.23315544,0.27212754,0.23355873,1.9867642,0.27093557,0.8031169,1.3449185,1.3066758,0.80394495,1.3065699,0.015499373,0.060287025,0.23719549,0.59726316,0.01597988
mel8_mrp3,seed-213_sample-2_seed-17_sample-1,0.45958614349365234,0.37290743,0.37304023,0.48673517,0.6261227,0.48493692,0.19746467,0.3735694,0.19775467,0.6479933,0.42733806,0.5637116,0.6375715,0.83970207,0.56440854,0.6692881,0.009906215,0.23510006,0.3110817,0.28944823,0.024044815
mel8_mrp3,seed-213_sample-2_seed-1_sample-4,0.7030094861984253,0.36124593,0.36146995,0.46084112,1.0151216,0.49380076,0.25677836,0.36393216,0.25701895,0.91474795,0.3777597,0.944243,1.3292708,1.2041069,0.94444925,1.0557001,0.0151729025,0.2594919,0.2743101,0.2180817,0.015790153
mel8_mrp3,seed-213_sample-2_seed-133_sample-0,0.7189375758171082,0.20011584,0.20016195,0.25665984,0.80865586,0.41534543,0.13950846,0.20180249,0.13958746,0.96120846,0.42254537,0.83640015,1.3086846,1.4777826,0.8385814,1.240653,0.010666459,0.13496001,0.2516137,0.3385581,0.012130431
mel8_mrp3,seed-213_sample-2_seed-42_sample-4,1.3252333402633667,0.26792994,0.26812398,0.29451174,1.8591121,0.4371064,0.23802896,0.27684543,0.23829181,2.0960371,0.42592034,1.4866135,2.552398,2.553853,1.4907649,2.341444,0.007539164,0.12826598,0.21207327,0.64692396,0.024521874
mel8_mrp3,seed-213_sample-2_seed-133_sample-3,0.7927861213684082,0.23600182,0.2363553,0.24470821,1.5532367,0.37698114,0.118141256,0.13361154,0.11824908,1.9627942,0.23036769,0.859461,1.4669099,1.4400294,0.8604633,1.4182732,0.011916463,0.07349193,0.074490584,0.5991355,0.012107387
mel8_mrp3,seed-213_sample-2_seed-177_sample-4,0.5777829885482788,0.3083889,0.30869636,0.3768284,0.8534445,0.3609679,0.16194205,0.25632218,0.16210835,1.0014207,0.26924676,0.57701266,1.103047,1.1905441,0.57782805,0.97662127,0.00914534,0.19007806,0.22593658,0.25266287,0.010757094
mel8_mrp3,seed-213_sample-2_seed-1001_sample-2,0.8798315525054932,0.2597083,0.25998902,0.3082577,1.1890668,0.41446614,0.18876454,0.23991087,0.18897377,1.2878588,0.34972137,1.0810002,1.6443112,1.5732951,1.0834367,1.4293319,0.018217538,0.10821885,0.16271594,0.4396315,0.019506328
mel8_mrp3,seed-213_sample-2_seed-13_sample-0,0.67336106300354,0.25926948,0.2594437,0.3057135,0.730846,0.36544248,0.25921515,0.29652065,0.25957096,0.8822878,0.38255495,0.81688094,1.1346791,1.2841568,0.81858945,1.2737423,0.010426834,0.08211199,0.22916281,0.36005297,0.010611932
mel8_mrp3,seed-213_sample-2_seed-17_sample-2,0.4660925269126892,0.30462024,0.30499604,0.35700843,1.0048921,0.5533149,0.13474749,0.2159408,0.13491124,1.0853082,0.44872501,0.43595925,1.0096883,0.8068074,0.43636772,0.6316304,0.008182172,0.16780618,0.08296446,0.26720616,0.011748661
mel8_mrp3,seed-213_sample-2_seed-315_sample-2,0.725052535533905,0.29871958,0.29893446,0.39461794,1.0689971,0.36999086,0.19219609,0.2717124,0.19251387,1.3720795,0.29126802,0.8402396,1.3589168,1.3608556,0.84194773,1.2413325,0.0077573736,0.20021132,0.25108656,0.47498015,0.009150007
mel8_mrp3,seed-213_sample-2_seed-13_sample-2,0.4428422749042511,0.18798523,0.18848671,0.25104812,0.59146094,0.43077424,0.27654308,0.3336383,0.27680805,0.64733744,0.4814728,0.5833936,0.70631474,0.7250491,0.5835341,0.76128215,0.011964385,0.12816793,0.15073471,0.18677263,0.012873428
mel8_mrp3,seed-213_sample-2_seed-21_sample-3,0.8273012042045593,0.1464387,0.14658667,0.2036746,1.3570583,0.19441685,0.1775955,0.22667281,0.17813896,1.567969,0.28862154,1.0798295,1.4142841,1.4308707,1.0822003,1.3573488,0.008297908,0.120811425,0.1244379,0.4683808,0.0099011175
mel8_mrp3,seed-213_sample-2_seed-1001_sample-4,1.0675240755081177,0.29440993,0.29476783,0.3613835,1.1013834,0.404806,0.18551347,0.24234322,0.18563938,1.0613549,0.33242333,1.4890699,1.9885402,1.9206247,1.4914247,1.7620708,0.017001726,0.21227248,0.25598717,0.47170103,0.017383805
mel8_mrp3,seed-213_sample-2_seed-213_sample-3,0.5963970422744751,0.36108956,0.36125043,0.4543648,0.7249299,0.47918922,0.21845384,0.3397831,0.21874297,0.97144306,0.41069868,0.6369953,1.0200908,1.2127177,0.6381592,0.95804226,0.0079396395,0.18744406,0.30235592,0.333537,0.009795403
mel8_mrp3,seed-213_sample-2_seed-177_sample-1,0.5539395213127136,0.277487,0.27770332,0.33086458,0.8233491,0.350515,0.1427035,0.22157896,0.14280766,0.7014089,0.19876966,0.5947135,1.0583609,1.0005416,0.59639543,0.87869287,0.0068568317,0.11438102,0.17024575,0.20593168,0.0078050867
mel8_mrp3,seed-213_sample-2_seed-42_sample-2,0.6768050193786621,0.28002948,0.28023943,0.30016008,0.8088964,0.35320348,0.16664222,0.19345884,0.16673058,0.85018456,0.21209614,0.9759495,1.1807302,1.1186165,0.9762034,1.1193527,0.017602522,0.14365718,0.1028907,0.24059488,0.01794818
mel8_mrp3,seed-213_sample-2_seed-133_sample-4,0.9929718375205994,0.19671835,0.19691381,0.27618158,0.98626834,0.28103322,0.19254074,0.25827068,0.19288744,1.0918834,0.25407332,1.3921338,1.8792387,1.8324662,1.3937968,1.7181202,0.012781409,0.115030706,0.17318052,0.32801554,0.013986281
mel8_mrp3,seed-213_sample-2_seed-17_sample-3,0.8538041114807129,0.26794353,0.26816037,0.30033636,1.3646004,0.36816254,0.18226005,0.20601386,0.18244468,1.6684349,0.24708198,0.8902956,1.6611965,1.6384274,0.89118207,1.573682,0.013608951,0.13126959,0.1259066,0.41261488,0.015278172
mel8_mrp3,seed-213_sample-2_seed-13_sample-1,0.7633862495422363,0.19157097,0.19170949,0.29026517,1.0237446,0.34056512,0.22283386,0.31097457,0.22329774,1.1476395,0.32164717,0.87113184,1.5304147,1.4681529,0.87243015,1.2629553,0.018669974,0.16885363,0.27250546,0.36740807,0.019453565
mel8_mrp3,seed-213_sample-2_seed-1_sample-3,0.413027822971344,0.186599,0.18708673,0.28061533,0.88975513,0.29359403,0.28374603,0.33457506,0.28416303,0.90327364,0.32849258,0.4566899,0.65891516,0.6607736,0.45729077,0.6672348,0.010068544,0.082395434,0.24706855,0.30075094,0.011179907
mel8_mrp3,seed-213_sample-2_seed-21_sample-4,1.0186564922332764,0.28684956,0.28720894,0.33041614,1.4954345,0.42135084,0.1712772,0.20910487,0.17141825,1.2641642,0.34185022,1.2024107,1.9337096,1.8698623,1.2061269,1.7179635,0.014312555,0.1416692,0.15956883,0.4850944,0.015509501
mel8_mrp3,seed-213_sample-2_seed-315_sample-0,0.5873916149139404,0.13395648,0.13397314,0.1991853,0.76106244,0.43417957,0.25790286,0.28138334,0.25833145,1.0073982,0.46644232,0.6276272,1.1079047,1.1966758,0.6282803,1.0214169,0.01385205,0.06696292,0.24100004,0.36207289,0.014526235
mel8_mrp3,seed-213_sample-2_seed-13_sample-4,0.8090806603431702,0.21574342,0.21589549,0.298795,1.1516877,0.34514898,0.16625327,0.26886794,0.16649462,1.325104,0.24749967,0.87344605,1.6423115,1.5535084,0.8752191,1.3836823,0.013010656,0.15434088,0.2165762,0.43878597,0.013673389
mel8_mrp3,seed-213_sample-2_seed-213_sample-0,0.8367376923561096,0.2950096,0.29526037,0.34375238,1.3641087,0.45606065,0.150005,0.20676124,0.15015095,1.7200629,0.40748876,0.98441476,1.5622637,1.5473686,0.9856333,1.4862809,0.0080529405,0.14707327,0.19472395,0.6530288,0.009178035
mel8_mrp3,seed-177_sample-0_seed-1_sample-0,0.8709771037101746,0.07953485,0.07968677,0.0974226,1.302564,0.12490173,0.18018547,0.19594212,0.18032816,1.3192816,0.20182095,0.9219486,1.6887908,1.6572316,0.923809,1.6394277,0.011665733,0.036813892,0.07579657,0.39180672,0.025723908
mel8_mrp3,seed-177_sample-0_seed-177_sample-3,0.9475597739219666,0.25413442,0.25445944,0.30643418,1.7629504,0.2653218,0.21038905,0.23979583,0.21075651,1.2738779,0.24458583,1.0011151,1.7823342,1.7568474,1.0047114,1.7458127,0.007738911,0.12125426,0.17646605,0.40989098,0.010762648
mel8_mrp3,seed-177_sample-0_seed-17_sample-0,0.42119768261909485,0.32544044,0.32594934,0.39516512,0.9641644,0.44300452,0.15143335,0.2691682,0.1516227,0.8197446,0.36643288,0.29876047,0.739824,0.87445915,0.29918918,0.5407246,0.020398237,0.0921001,0.10749196,0.12993225,0.021259103
mel8_mrp3,seed-177_sample-0_seed-42_sample-1,0.4837007224559784,0.26957393,0.26974294,0.28547382,0.78492063,0.38128343,0.11413165,0.16302794,0.11438868,0.89083165,0.27498007,0.5438204,0.9121337,0.88442796,0.5442457,0.75003844,0.019756995,0.0776865,0.053541344,0.22708803,0.021645792
mel8_mrp3,seed-177_sample-0_seed-133_sample-2,0.3903856575489044,0.24696442,0.24707747,0.3694428,0.7671903,0.30350992,0.22200271,0.41368744,0.2222901,0.6696883,0.30520523,0.39189604,0.5301623,0.7101831,0.39253032,0.5983087,0.016635993,0.21011977,0.1320006,0.22270095,0.017731635
mel8_mrp3,seed-177_sample-0_seed-13_sample-3,0.6335225701332092,0.17467195,0.17472996,0.25183752,0.9499026,0.3078281,0.20670497,0.29349607,0.20696293,0.8723216,0.41042206,0.90297884,1.1946747,1.063457,0.9035784,1.085067,0.020039767,0.13852835,0.09890572,0.17479199,0.020984985
mel8_mrp3,seed-177_sample-0_seed-213_sample-1,0.7588902711868286,0.07757502,0.077698335,0.13436835,0.8361917,0.20320843,0.1742256,0.19540776,0.17450142,0.99557376,0.30450422,1.001835,1.3608878,1.4199828,1.0041002,1.3195812,0.012368078,0.10562679,0.21026976,0.23299727,0.023596331
mel8_mrp3,seed-177_sample-0_seed-1001_sample-3,0.35088521242141724,0.16675289,0.16689824,0.18917724,0.6464156,0.20471622,0.09672303,0.15241392,0.09684811,0.7734237,0.1950444,0.38922435,0.5869431,0.645066,0.38946274,0.6811761,0.023288507,0.054788623,0.07284807,0.18409629,0.023716243
mel8_mrp3,seed-177_sample-0_seed-17_sample-1,0.5208455324172974,0.3476605,0.34773418,0.47472802,1.2932091,0.4824268,0.1904389,0.45954466,0.19059566,1.1991643,0.3187537,0.48965102,0.7765084,1.0515641,0.49045032,0.8767396,0.010490663,0.22689809,0.17301752,0.31483588,0.02035582
mel8_mrp3,seed-177_sample-0_seed-1_sample-4,0.6015474200248718,0.19161852,0.19169424,0.23438218,0.82913506,0.32439017,0.16765486,0.22289778,0.1677131,0.8298195,0.27776742,0.86689466,1.052362,1.0082942,0.8674897,0.9673894,0.01960922,0.1913868,0.07680966,0.3736299,0.021979539
mel8_mrp3,seed-177_sample-0_seed-133_sample-0,0.8252712488174438,0.3961296,0.3962929,0.4923206,1.9711106,0.520678,0.21171951,0.34880298,0.21199113,1.6192701,0.3908369,0.7535411,1.5514212,1.6582259,0.755807,1.4298615,0.015216837,0.19050755,0.1575582,0.40823165,0.017584892
mel8_mrp3,seed-177_sample-0_seed-42_sample-4,1.2481533288955688,0.15190436,0.15199636,0.20930749,2.223194,0.3959541,0.1527871,0.19086406,0.15285723,1.8821365,0.46926275,1.3050321,2.372064,2.4466345,1.3090605,2.3639228,0.010477019,0.07854239,0.207809,0.529508,0.021217503
mel8_mrp3,seed-177_sample-0_seed-133_sample-3,0.5265063643455505,0.11796616,0.11796114,0.20421402,1.0016208,0.23730505,0.18048392,0.22430545,0.18071318,1.1269217,0.2943184,0.51451015,0.95461476,1.0018734,0.51481336,1.0040991,0.016894814,0.08014378,0.17900139,0.25409195,0.01820235
mel8_mrp3,seed-177_sample-0_seed-177_sample-4,0.7118150591850281,0.23647612,0.23655887,0.32386497,1.9001939,0.29971528,0.18644036,0.35407424,0.18660878,1.66423,0.26212198,0.71454436,1.281537,1.3858337,0.71559715,1.3289478,0.011035589,0.15403223,0.11489035,0.46020722,0.0119319875
mel8_mrp3,seed-177_sample-0_seed-1001_sample-2,0.8278936743736267,0.07026714,0.07026147,0.104244664,1.6762111,0.29764184,0.20537621,0.21491103,0.20553853,1.1455102,0.432016,0.8944586,1.5622854,1.532363,0.8967997,1.543587,0.022665929,0.05257719,0.105645485,0.39379966,0.024628488
mel8_mrp3,seed-177_sample-0_seed-13_sample-0,0.7710341811180115,0.44148597,0.44176224,0.4987019,1.8231099,0.5649165,0.074668966,0.2666723,0.07472982,1.3968989,0.22191672,0.79899704,1.3603363,1.4449711,0.80094457,1.4814093,0.012870634,0.13999282,0.07645434,0.42485023,0.015374182
mel8_mrp3,seed-177_sample-0_seed-17_sample-2,0.47369688749313354,0.11138053,0.111492984,0.15259184,1.0876465,0.50017816,0.33572352,0.35514483,0.33628538,1.0331731,0.5940933,0.50336516,0.8580303,0.7483596,0.504019,0.91602474,0.008998164,0.08719719,0.16690587,0.3347897,0.01285699
mel8_mrp3,seed-177_sample-0_seed-315_sample-2,0.5640161633491516,0.19880047,0.19883633,0.25324792,1.1933298,0.27418515,0.16100493,0.2767143,0.16110386,1.0054796,0.20301214,0.547251,1.0548397,1.1508291,0.5489221,1.0979006,0.014819959,0.15104556,0.06713706,0.24838224,0.016835006
mel8_mrp3,seed-177_sample-0_seed-13_sample-2,0.7893409729003906,0.28425914,0.28491062,0.45979977,1.7211086,0.4085391,0.47940823,0.5995938,0.480089,1.8070079,0.60497516,0.8381122,1.361612,1.3881046,0.8391032,1.2062968,0.017450163,0.15666127,0.2555628,0.5187897,0.018938651
mel8_mrp3,seed-177_sample-0_seed-21_sample-3,0.8441954255104065,0.29847553,0.2987998,0.41254038,1.336182,0.33118427,0.3830078,0.4592557,0.38380325,1.1156312,0.47102624,1.0183357,1.3559809,1.4809725,1.0207849,1.3719078,0.013372133,0.14052284,0.23357634,0.45707467,0.014098352
mel8_mrp3,seed-177_sample-0_seed-1001_sample-4,1.0664249658584595,0.11730793,0.117462985,0.14780286,1.7768679,0.25127718,0.24039623,0.27729684,0.24057153,1.3288459,0.34956828,1.4178026,1.9489138,1.9188555,1.4202788,1.8591431,0.021408781,0.15379152,0.06337838,0.58309096,0.022386359
mel8_mrp3,seed-177_sample-0_seed-213_sample-3,0.6117415428161621,0.3274302,0.32755706,0.43746132,1.5466753,0.40840143,0.17300808,0.4119994,0.17307,1.3176612,0.30163434,0.53510636,1.050278,1.2892299,0.5362393,1.0393609,0.010334966,0.17969477,0.14801677,0.31647024,0.012952739
mel8_mrp3,seed-177_sample-0_seed-177_sample-1,0.7425784468650818,0.28964967,0.28987864,0.29890063,1.8462048,0.31912997,0.14670315,0.16591777,0.14695702,1.4708581,0.20222305,0.777207,1.3376751,1.3626075,0.7789026,1.3152992,0.009197332,0.061288923,0.07766156,0.50186175,0.011835916
mel8_mrp3,seed-177_sample-0_seed-42_sample-2,0.6825941205024719,0.060092386,0.060178313,0.15301417,1.3122174,0.099260084,0.27990726,0.30911902,0.280258,1.2872902,0.32732362,0.9435167,1.1132239,1.0983262,0.94412935,1.1411387,0.024079742,0.102661066,0.2793426,0.40777868,0.025099767
mel8_mrp3,seed-177_sample-0_seed-133_sample-4,1.0308160781860352,0.29250702,0.2928718,0.30267578,1.5193065,0.3302072,0.15647946,0.1798112,0.15653725,1.2270963,0.20913887,1.4380196,1.833731,1.8263373,1.4399587,1.8085861,0.017906014,0.073835075,0.076351196,0.52539563,0.018869545
mel8_mrp3,seed-177_sample-0_seed-17_sample-3,0.892147421836853,0.15217398,0.15220486,0.2006407,1.9696691,0.20724024,0.14946845,0.20592391,0.14965169,1.8404069,0.21644655,1.007433,1.62448,1.6602849,1.0082978,1.6752938,0.01773745,0.094257966,0.13860029,0.4837749,0.020564457
mel8_mrp3,seed-177_sample-0_seed-13_sample-1,0.7631720900535583,0.28031886,0.2805319,0.28788146,1.6682676,0.39145496,0.09335814,0.11989235,0.093506716,1.2780578,0.28262225,0.7712736,1.5208143,1.4832454,0.77288795,1.4471573,0.020876521,0.16326936,0.1125499,0.39807105,0.02205448
mel8_mrp3,seed-177_sample-0_seed-1_sample-3,0.37048912048339844,0.16339761,0.16345689,0.16978523,0.755274,0.20674892,0.16146451,0.17006177,0.16157949,0.7416223,0.22413109,0.46988162,0.60506606,0.60316753,0.47045073,0.58788043,0.01793794,0.05313537,0.044163197,0.25983417,0.018880831
mel8_mrp3,seed-177_sample-0_seed-21_sample-4,1.082331657409668,0.09269462,0.09275647,0.12054415,2.3931699,0.28044695,0.20073202,0.22454676,0.2009456,1.6656319,0.41897854,1.1300484,2.0445588,2.0332668,1.1336104,2.0190117,0.019538572,0.061558962,0.09981204,0.6042912,0.021295749
mel8_mrp3,seed-177_sample-0_seed-315_sample-0,0.6546135544776917,0.25705346,0.25733745,0.29325745,1.7306819,0.41471174,0.13774733,0.19219045,0.13779587,1.4842378,0.3234475,0.6052774,1.2822232,1.3160889,0.60575724,1.1335404,0.020184392,0.11194382,0.07689791,0.35565645,0.022321964
mel8_mrp3,seed-177_sample-0_seed-13_sample-4,0.7564716339111328,0.25383314,0.25422472,0.26889795,1.6484683,0.36970606,0.14828438,0.1737772,0.14845945,1.3363308,0.28488988,0.6995519,1.5287474,1.4839935,0.7014834,1.4771026,0.015375821,0.13691507,0.061771575,0.35842973,0.018172417
mel8_mrp3,seed-177_sample-0_seed-213_sample-0,0.5895649194717407,0.12736796,0.1274236,0.19212784,1.1548506,0.27948597,0.18452275,0.2538136,0.18469734,1.2434617,0.3179679,0.5913185,1.1704323,1.2013208,0.59201485,1.1081694,0.010856986,0.09726514,0.1095466,0.27346924,0.012335248
mel8_mrp3,seed-1_sample-0_seed-177_sample-3,0.48420730233192444,0.25383314,0.25418454,0.30319715,0.9692292,0.27760157,0.26179317,0.2884802,0.26207626,0.96888614,0.2901803,0.5675265,0.800255,0.72593814,0.5687053,0.7791013,0.012781409,0.11799383,0.13313489,0.36327985,0.02877127
mel8_mrp3,seed-1_sample-0_seed-17_sample-0,0.7515591979026794,0.29820988,0.29881775,0.3691738,1.0980214,0.40829176,0.21217954,0.31980884,0.21246913,1.2063314,0.38409656,0.84768236,1.4854509,1.318483,0.8491874,1.4239869,0.019562962,0.074510336,0.11515088,0.40021145,0.032210466
mel8_mrp3,seed-1_sample-0_seed-42_sample-1,0.6244473457336426,0.24143593,0.24166441,0.26133412,1.1141223,0.32968798,0.18786158,0.22140203,0.18831842,0.874144,0.28914464,0.64551723,1.1174163,1.1534036,0.64677465,1.1824876,0.017088449,0.06010929,0.12688777,0.25192863,0.03340634
mel8_mrp3,seed-1_sample-0_seed-133_sample-2,0.8147549033164978,0.20788148,0.20791909,0.3537055,1.228174,0.3200539,0.2651121,0.45322433,0.26540884,1.3759693,0.3790165,0.8813204,1.5956533,1.458414,0.8827008,1.4812151,0.01829068,0.20694976,0.14411135,0.4838702,0.03185981
mel8_mrp3,seed-1_sample-0_seed-13_sample-3,1.0328456163406372,0.15664014,0.15682417,0.24138822,1.7922698,0.22513631,0.22728047,0.31711853,0.22753684,1.2091851,0.38205048,1.2026498,1.97051,1.8223556,1.2054212,2.0269017,0.019910863,0.12170145,0.11331087,0.4451936,0.03378052
mel8_mrp3,seed-1_sample-0_seed-213_sample-1,0.5141618847846985,0.10939998,0.10948669,0.15766193,0.5898588,0.23957708,0.16274443,0.19495247,0.16287124,0.6176601,0.30029032,0.7111627,0.9969881,1.0471852,0.71162045,0.84041834,0.013647439,0.11537529,0.14581366,0.24883531,0.014881266
mel8_mrp3,seed-1_sample-0_seed-1001_sample-3,0.6820821166038513,0.2022936,0.20258585,0.23132253,1.0741998,0.2913953,0.15305234,0.21784687,0.15322843,0.76625365,0.28340378,0.818999,1.2867131,1.1986039,0.820725,1.1985663,0.019645661,0.06345174,0.11504625,0.2804501,0.032869495
mel8_mrp3,seed-1_sample-0_seed-17_sample-1,1.0137590169906616,0.32844412,0.32855886,0.46732995,1.6556629,0.44741887,0.27870083,0.51988876,0.27892798,1.9098679,0.35569066,1.0895098,1.9561639,1.8451992,1.0909578,1.7916461,0.014053681,0.22600107,0.21892813,0.59476095,0.016018482
mel8_mrp3,seed-1_sample-0_seed-1_sample-4,0.9248227477073669,0.1347295,0.13475773,0.17391846,1.1218426,0.2574249,0.12114668,0.15975437,0.12132439,1.5357171,0.21279962,1.1309288,1.6525761,1.6565988,1.1328151,1.7425091,0.018017512,0.17240225,0.096857205,0.64009064,0.0343521
mel8_mrp3,seed-1_sample-0_seed-133_sample-0,0.7321076989173889,0.37787735,0.37812927,0.4768315,1.6084442,0.5306506,0.23821567,0.3796122,0.23848578,1.6854717,0.44125494,0.7729542,1.4373308,1.2776207,0.77382135,1.1613979,0.016747406,0.1836439,0.18448791,0.52646446,0.03292787
mel8_mrp3,seed-1_sample-0_seed-42_sample-4,0.6113640666007996,0.19314799,0.19338915,0.23943461,1.1581496,0.42096725,0.06477971,0.15273727,0.06488397,1.0769932,0.4458669,0.70768356,1.1489711,1.2729756,0.70955664,1.1554872,0.013924152,0.08849284,0.15837266,0.3864234,0.0153160915
mel8_mrp3,seed-1_sample-0_seed-133_sample-3,0.5475741028785706,0.14821333,0.14826922,0.22713277,0.79724413,0.30942208,0.1976976,0.25375357,0.19791016,0.5922676,0.34314686,0.724338,0.9714473,0.9244895,0.7259217,0.9697055,0.017815242,0.08773597,0.13307,0.25865483,0.03263122
mel8_mrp3,seed-1_sample-0_seed-177_sample-4,0.8234224319458008,0.23051074,0.23053584,0.32570937,1.653892,0.28708294,0.19629595,0.37129536,0.19640099,1.7216077,0.26493302,1.0160092,1.4786675,1.3960171,1.0172837,1.4287332,0.012915016,0.15130743,0.14425912,0.61224616,0.02832114
mel8_mrp3,seed-1_sample-0_seed-1001_sample-2,0.49628835916519165,0.12792462,0.12803973,0.15021665,1.0539721,0.31061023,0.13482273,0.1524013,0.13493177,1.1215501,0.396745,0.61092454,0.8633982,0.81646895,0.6116549,0.998781,0.018477429,0.054658026,0.05111755,0.46549386,0.034302685
mel8_mrp3,seed-1_sample-0_seed-13_sample-0,0.7341642379760742,0.4363825,0.43666214,0.49236023,1.5315732,0.5932818,0.1411758,0.3108759,0.14129278,1.5435677,0.30979896,0.8113054,1.3784853,1.2207654,0.8123139,1.1296421,0.011018291,0.14645573,0.12113971,0.5144214,0.03030106
mel8_mrp3,seed-1_sample-0_seed-17_sample-2,0.8474417328834534,0.15045214,0.15049112,0.1873224,1.1787918,0.48681787,0.32060185,0.33669356,0.3211105,1.406506,0.5600239,1.0437648,1.466949,1.476652,1.0454333,1.5501344,0.012391189,0.06998504,0.16021413,0.56050617,0.028610125
mel8_mrp3,seed-1_sample-0_seed-315_sample-2,0.5268477201461792,0.19587372,0.19592369,0.25919625,0.9407443,0.25029677,0.15035297,0.2826291,0.15049426,0.94301856,0.17724408,0.6003687,0.9804422,0.92268,0.6010879,0.89508533,0.013650932,0.1545346,0.11253484,0.33561325,0.03016505
mel8_mrp3,seed-1_sample-0_seed-13_sample-2,1.2989468574523926,0.26339328,0.2640229,0.4561495,2.0456824,0.39895862,0.42189625,0.56180435,0.4225538,2.5332382,0.57572436,1.4862788,2.4682565,2.3430896,1.4888916,2.369322,0.017796496,0.15066145,0.2566617,0.8250751,0.03250894
