,tcr_epitope,seed_sample,overall_rmsd,chain_0_rmsd,chain_0_0_aligned_rmsd,chain_0_1_aligned_rmsd,chain_0_2_aligned_rmsd,chain_0_3_aligned_rmsd,chain_1_rmsd,chain_1_0_aligned_rmsd,chain_1_1_aligned_rmsd,chain_1_2_aligned_rmsd,chain_1_3_aligned_rmsd,chain_2_rmsd,chain_2_0_aligned_rmsd,chain_2_1_aligned_rmsd,chain_2_2_aligned_rmsd,chain_2_3_aligned_rmsd,chain_3_rmsd,chain_3_0_aligned_rmsd,chain_3_1_aligned_rmsd,chain_3_2_aligned_rmsd,chain_3_3_aligned_rmsd,peptide,Ensemble Pairwise RMSD (Å)
692,row_6333,seed-21_sample-1_seed-17_sample-2,3.302399158477783,0.530984,0.5311417,0.7010496,8.434108,10.665683,0.23514993,0.6535984,0.2354312,8.6883545,11.066195,2.2591784,6.900767,6.649975,2.2636883,3.2967083,0.010835493,3.668248,4.0898733,1.4988644,0.01195984,M5K,0.1195984
693,row_6333,seed-21_sample-1_seed-13_sample-0,3.4273951053619385,0.6507172,0.6508554,0.80020857,8.841102,10.79847,0.13629651,0.61187315,0.1364495,9.008089,11.128969,2.0633929,7.2140093,6.8756437,2.0670576,2.9918108,0.0117728785,3.6836245,3.961829,1.2819693,0.012397475,M5K,0.12397475
694,row_6333,seed-21_sample-1_seed-13_sample-3,3.581566333770752,0.54092044,0.54105914,0.6824932,9.248714,10.757276,0.15359642,0.5518157,0.15366666,9.347537,11.161118,1.7177472,7.548235,7.2539797,1.7205442,2.4259477,0.008630907,3.672042,4.014294,0.9486319,0.009450745,M5K,0.09450744999999999
695,row_6333,seed-21_sample-1_seed-1001_sample-2,3.9371726512908936,0.36647776,0.36655614,0.4570971,8.39963,11.514365,0.15640114,0.36636993,0.15642746,8.561169,12.106103,2.5850275,8.650613,8.530762,2.5905294,3.5924845,0.0044751717,5.3950624,5.462406,1.7801267,0.009683086,M5K,0.09683086
696,row_6333,seed-21_sample-1_seed-133_sample-1,1.0010565519332886,0.5855159,0.58556044,0.6514925,2.301119,1.5208408,0.122041605,0.35973147,0.122140214,2.9619753,2.1106632,1.0107539,1.8134838,2.0231154,1.0125703,1.4070667,0.004065754,0.947609,1.3058165,0.32647878,0.009151051,M5K,0.09151051
697,row_6333,seed-17_sample-1_seed-17_sample-3,0.4650684893131256,0.34862202,0.34875813,0.42415565,0.75901955,0.47587433,0.22984877,0.36035994,0.23001374,0.75561273,0.42004415,0.4976104,0.76952344,0.9098662,0.49822277,0.66645306,0.004318522,0.15857369,0.33795458,0.16202244,0.004627827,M5K,0.04627827
698,row_6333,seed-17_sample-1_seed-21_sample-3,4.028934478759766,0.5935135,0.59370005,0.74239534,10.53814,10.917219,0.2019507,0.60805875,0.20207414,10.401249,10.831046,1.1257691,8.030404,7.825772,1.126743,1.4824234,0.008991685,3.1699953,3.3805997,0.436204,0.011023003,M5K,0.11023003
699,row_6333,seed-17_sample-1_seed-21_sample-0,3.836236715316773,0.7244755,0.7245895,0.89544207,10.251429,11.33921,0.19919033,0.5983835,0.19932935,10.56933,11.903635,1.5419722,7.9744935,7.5697412,1.5450732,2.9003518,0.0143819805,4.03866,4.1253033,0.831683,0.01839801,M5K,0.18398009999999998
700,row_6333,seed-17_sample-1_seed-1001_sample-4,4.036235809326172,0.35055852,0.35083854,0.44887683,10.749037,12.0593605,0.31871343,0.39828607,0.31926847,10.257646,12.086428,1.6550219,7.0019794,7.0173507,1.6578008,2.418851,0.013326491,4.6157265,4.292123,1.0884081,0.020241132,M5K,0.20241131999999998
701,row_6333,seed-17_sample-1_seed-17_sample-0,0.9393377304077148,0.66468424,0.6648414,0.8394752,1.9214647,0.85056895,0.12771127,0.6825072,0.12774995,1.0984386,0.29236507,0.92053425,1.9913633,1.476383,0.9236939,1.4730009,0.0039867996,0.40695658,0.1885683,0.51679045,0.004358344,M5K,0.04358344
702,row_6333,seed-17_sample-1_seed-213_sample-2,0.6516991853713989,0.5258237,0.5259477,0.6368882,0.7669476,0.71332705,0.26533428,0.4869623,0.2656511,0.6731247,0.5482025,0.8369366,0.90987784,1.2472764,0.83727574,0.889487,0.0038926632,0.23392878,0.43103948,0.22191776,0.0043000244,M5K,0.04300024399999999
703,row_6333,seed-17_sample-1_seed-42_sample-3,3.718793630599976,0.89714843,0.89744705,1.162089,9.39338,11.128193,0.2377711,0.9807999,0.23789644,9.679979,11.846858,1.9677509,7.6080647,7.332334,1.9717981,3.1149137,0.012955566,4.513817,4.7366104,1.1951675,0.01345051,M5K,0.13450510000000002
704,row_6333,seed-17_sample-1_seed-177_sample-3,3.716379642486572,0.6937556,0.69395936,0.89132535,9.711955,11.060046,0.16688126,0.7358112,0.16700396,9.367139,10.957211,1.9775015,8.089641,7.6802907,1.9805785,3.0185177,0.01128107,3.1161985,3.4371223,0.98933065,0.011560021,M5K,0.11560021000000001
705,row_6333,seed-17_sample-1_seed-213_sample-4,0.7297309041023254,0.4717983,0.47196424,0.6177606,0.8864199,0.64778066,0.2760239,0.5917706,0.2761823,0.9473402,0.446654,0.72590244,1.0715866,1.7007602,0.7273067,1.3890822,0.0031052707,0.19505556,0.3223402,0.27717394,0.0043872264,M5K,0.043872264
706,row_6333,seed-17_sample-1_seed-133_sample-2,3.9051272869110103,0.9156782,0.91595805,1.1710515,10.514394,11.123614,0.19106984,0.9344949,0.1911114,10.421289,11.490335,1.524229,8.162185,7.7779274,1.526631,2.8196764,0.008026581,3.889292,4.153491,0.68101364,0.010083386,M5K,0.10083386
707,row_6333,seed-17_sample-1_seed-1001_sample-1,4.420259475708008,0.46084994,0.46102715,0.50122666,9.945134,12.306715,0.29616585,0.34906206,0.29652864,10.128786,12.28886,1.9593881,7.3617096,7.3608646,1.96445,3.0558932,0.020932281,4.6251836,4.4791117,1.2849516,0.021182308,M5K,0.21182308
708,row_6333,seed-17_sample-1_seed-177_sample-0,4.63336706161499,0.55124253,0.5514437,0.69379336,8.666345,10.894008,0.30589542,0.6168462,0.30593124,10.469649,12.005612,1.8534391,8.916558,9.204994,1.858885,3.2629726,0.01911725,2.6634657,2.9798925,1.3492224,0.019704152,M5K,0.19704152
709,row_6333,seed-17_sample-1_seed-1001_sample-3,2.742809772491455,0.5581717,0.55835676,0.70440054,4.468174,5.4595466,0.25035885,0.6092074,0.2506294,5.8716893,7.134113,0.93037534,5.661219,6.264144,0.932113,1.7646735,0.014716999,1.5776247,1.6947052,0.54511607,0.019363679,M5K,0.19363679
710,row_6333,seed-17_sample-1_seed-315_sample-4,3.603656053543091,0.9197194,0.91983026,1.1572095,9.058706,11.481403,0.2896402,0.7791365,0.28988573,9.313113,12.129118,2.0739248,7.3843374,6.813795,2.0772548,3.4136755,0.011817796,4.384946,4.4482617,1.4219263,0.013259605,M5K,0.13259605000000002
711,row_6333,seed-17_sample-1_seed-13_sample-1,0.4541493654251098,0.5078475,0.5079895,0.65127933,0.9162631,0.6339534,0.15134436,0.556611,0.1515582,0.706018,0.26332462,0.44156018,0.6704609,0.6940467,0.4418981,0.52703667,0.004557292,0.38480604,0.09351996,0.15517113,0.005051569,M5K,0.050515689999999995
712,row_6333,seed-17_sample-1_seed-1_sample-4,4.563988208770752,0.57669467,0.57690793,0.7268883,10.699305,12.010796,0.18167186,0.59745294,0.1817173,9.437375,11.840885,2.0096068,8.628006,8.780797,2.0119097,3.8612914,0.015726397,1.7745941,1.7477406,1.1175078,0.023407377,M5K,0.23407377000000001
713,row_6333,seed-17_sample-1_seed-213_sample-1,0.4959137737751007,0.520815,0.52095395,0.64162886,0.92100835,0.66694516,0.21115486,0.52049387,0.21129963,0.6603642,0.30508998,0.44299087,0.58329695,1.0123725,0.44417563,0.8920271,0.009705762,0.3260383,0.26157326,0.21785094,0.010153217,M5K,0.10153217
714,row_6333,seed-17_sample-1_seed-1_sample-1,3.95733904838562,0.6640529,0.66426677,0.8566458,10.581356,11.079084,0.17877023,0.7277317,0.17884627,10.390722,11.129097,1.7025741,8.262874,7.98085,1.7053235,2.5786746,0.01175937,3.069737,3.3449893,0.5729667,0.020894853,M5K,0.20894853000000002
715,row_6333,seed-17_sample-1_seed-315_sample-1,3.545534372329712,0.7178648,0.7180833,0.9432115,8.328617,11.071395,0.43122298,0.83492166,0.4318248,8.257496,11.187195,2.6655679,7.3940916,6.9018188,2.6689603,3.7552662,0.014012528,3.4647014,3.669319,1.6999232,0.014518416,M5K,0.14518416
716,row_6333,seed-17_sample-1_seed-1_sample-3,4.348752498626709,0.44317034,0.44339547,0.5585702,9.02579,11.984839,0.18543045,0.48338237,0.18548016,7.934833,11.711201,2.4243195,8.074765,8.137693,2.4306014,4.990955,0.013429461,1.9440607,1.822413,1.5287124,0.01443527,M5K,0.1443527
717,row_6333,seed-17_sample-1_seed-1001_sample-0,3.308411836624145,0.5209541,0.5211979,0.6754934,5.520562,6.10324,0.26886368,0.6436447,0.26903784,6.724773,7.4933596,0.63077384,6.7863383,7.375405,0.631861,1.0091887,0.01482818,1.5586534,1.7402078,0.29048297,0.018791974,M5K,0.18791974
718,row_6333,seed-17_sample-1_seed-133_sample-0,3.834862947463989,0.9764653,0.97657025,1.1954135,10.625631,11.326434,0.18359938,0.777785,0.18374537,10.979309,11.955038,1.578252,7.9785333,7.4778214,1.5824529,2.9398465,0.012188571,4.1828346,4.402161,0.7612978,0.014056781,M5K,0.14056781000000002
719,row_6333,seed-17_sample-1_seed-17_sample-4,0.3939918279647827,0.41922435,0.4193161,0.55929905,0.56831753,0.53550845,0.2341363,0.51459706,0.23429789,0.46083885,0.31640452,0.35881153,0.4594434,0.6895137,0.35912383,0.41851705,0.0033985372,0.17058559,0.2060969,0.07002774,0.0035605913,M5K,0.035605913
720,row_6333,seed-17_sample-1_seed-1_sample-2,4.305166244506836,0.49369848,0.4939297,0.6095562,10.489221,11.548749,0.324825,0.5574919,0.32508677,10.169615,11.40334,2.2759943,8.86647,8.733051,2.2796686,3.3420496,0.014095466,3.0840635,3.269628,1.4060372,0.01533963,M5K,0.15339629999999999
721,row_6333,seed-17_sample-1_seed-42_sample-0,3.556349039077759,0.86111677,0.86132324,1.1035231,9.499202,11.292024,0.24340792,0.928013,0.2435378,9.970681,12.235783,2.3154638,7.475871,7.02095,2.323591,3.599666,0.010643087,4.6420894,4.808322,1.179706,0.013140044,M5K,0.13140044
722,row_6333,seed-17_sample-1_seed-42_sample-4,3.6284680366516113,0.7092245,0.7094127,0.91536206,9.523568,11.158777,0.23650578,0.7788077,0.2365707,9.081822,10.974594,1.864273,7.887227,7.490964,1.867003,3.1325147,0.014973958,3.09396,3.4397006,1.1116471,0.01743578,M5K,0.1743578
723,row_6333,seed-17_sample-1_seed-177_sample-1,3.8103396892547607,0.8445742,0.84479123,1.0879841,9.14005,11.03529,0.24752428,0.88943034,0.24759637,9.176164,11.325192,2.1144764,7.5584416,7.309507,2.1173031,2.8646295,0.0120881805,3.8251941,4.022997,1.2885082,0.013607063,M5K,0.13607063
724,row_6333,seed-17_sample-1_seed-17_sample-2,0.4136120975017547,0.42660844,0.42666873,0.52295184,0.6528576,0.55645376,0.18430579,0.40025744,0.18451802,0.29891175,0.30839837,0.40969953,0.7012261,0.5563362,0.41000643,0.49292925,0.003824004,0.18386322,0.19361569,0.17808712,0.004554551,M5K,0.045545510000000004
725,row_6333,seed-17_sample-1_seed-13_sample-0,0.34779754281044,0.27515203,0.27519673,0.377397,0.6265736,0.476681,0.21858072,0.38801596,0.21874864,0.57352287,0.4384669,0.27449068,0.6133633,0.6801318,0.27476862,0.38413736,0.0034756116,0.09244993,0.22522238,0.07778357,0.0043188706,M5K,0.043188706
726,row_6333,seed-17_sample-1_seed-13_sample-3,0.5965336561203003,0.44045803,0.44051355,0.55289304,1.4326128,0.65124863,0.17107125,0.45826682,0.17112726,1.3609544,0.44140148,0.5842471,0.97946405,1.1583381,0.5847552,0.7814751,0.004117549,0.16683923,0.24581832,0.29227,0.0048556067,M5K,0.048556067
727,row_6333,seed-17_sample-1_seed-1001_sample-2,2.768862724304199,0.5025725,0.5028067,0.6381882,7.1080956,7.1352453,0.13624449,0.5262715,0.13631669,4.5935683,4.836189,0.738412,5.1225495,5.5738597,0.73912346,1.0351889,0.01050782,2.1758308,2.3567557,0.5170795,0.012951573,M5K,0.12951573
728,row_6333,seed-17_sample-1_seed-133_sample-1,3.4095468521118164,1.0513498,1.0514868,1.2966013,8.270822,11.27731,0.28729227,0.91570485,0.2873406,8.420786,12.1454,2.3203766,7.1656413,6.5911865,2.3241398,3.811431,0.0084697995,4.7624545,4.9908695,1.5889249,0.010744478,M5K,0.10744478
729,row_6333,seed-17_sample-3_seed-21_sample-3,4.017815589904785,0.31258297,0.31263942,0.38612008,10.719049,10.88324,0.2758184,0.41807416,0.27594295,10.742331,10.82369,1.2202046,7.9543743,7.9082136,1.2214177,1.3874167,0.007380068,3.2332194,3.4152915,0.4605835,0.009014571,M5K,0.09014571
730,row_6333,seed-17_sample-3_seed-21_sample-0,3.8598361015319824,0.5990268,0.5990658,0.6728217,10.48782,11.308621,0.22898026,0.39526036,0.22945957,10.917037,11.88595,1.5463904,7.9325128,7.782584,1.54987,2.5195174,0.014102981,4.0720387,4.2626843,0.81055117,0.018800305,M5K,0.18800305
731,row_6333,seed-17_sample-3_seed-1001_sample-4,4.112144470214844,0.27913392,0.27931806,0.3702068,11.04768,11.994084,0.20522718,0.2856661,0.20561387,10.675834,12.042245,1.7606552,6.958975,6.967001,1.7631905,2.2614067,0.011536487,4.629616,4.5142965,1.044566,0.018721195,M5K,0.18721195
732,row_6333,seed-17_sample-3_seed-17_sample-0,0.860016405582428,0.35858405,0.35862613,0.4666413,1.8820223,0.48282397,0.14570788,0.4115959,0.14596374,1.4187301,0.2113676,1.05231,1.7041597,1.4340706,1.055563,1.388171,0.0066949753,0.3453054,0.165847,0.508897,0.006798896,M5K,0.06798896
733,row_6333,seed-17_sample-3_seed-213_sample-2,0.6186524629592896,0.20114961,0.20121643,0.23428321,0.9208544,0.270138,0.14001885,0.19238348,0.14027561,1.0445486,0.20218447,0.8667372,1.050102,1.0983877,0.8668517,1.0660201,0.0041046613,0.10130109,0.10734128,0.24972172,0.0044578416,M5K,0.044578415999999996
734,row_6333,seed-17_sample-3_seed-42_sample-3,3.772061824798584,0.64172477,0.64188105,0.81493586,9.678675,11.111283,0.2483121,0.6779843,0.2485356,10.15867,11.859999,2.01367,7.6841764,7.626525,2.0175521,2.8065896,0.011252855,4.6572986,4.844523,1.1301997,0.011510029,M5K,0.11510029
735,row_6333,seed-17_sample-3_seed-177_sample-3,3.734621286392212,0.3916185,0.39167905,0.5120427,9.978346,11.016946,0.12184786,0.46092185,0.1219084,9.779944,10.9507,1.9835603,7.981485,7.8185086,1.9864075,2.6775198,0.010049055,3.1889625,3.456569,0.925918,0.010144617,M5K,0.10144617
736,row_6333,seed-17_sample-3_seed-213_sample-4,0.8669298887252808,0.154616,0.15474814,0.27536178,1.1914102,0.2338172,0.29309186,0.40138572,0.29361972,1.3453189,0.31823966,0.9904435,1.527683,1.6997811,0.99142694,1.7042514,0.0036394335,0.09750731,0.19995487,0.3701956,0.0040736105,M5K,0.040736104999999995
737,row_6333,seed-17_sample-3_seed-133_sample-2,3.8760390281677246,0.63634676,0.6364371,0.7978415,10.7054825,11.093831,0.13745876,0.6178209,0.13765371,10.759446,11.502806,1.4905192,8.057192,7.892044,1.4931965,2.421234,0.007380068,4.0100174,4.2251368,0.61178493,0.009547316,M5K,0.09547316
738,row_6333,seed-17_sample-3_seed-1001_sample-1,4.374731540679932,0.2780489,0.2781366,0.2990489,10.272414,12.232516,0.1177724,0.17991321,0.11803512,10.445826,12.236114,1.9902104,7.2446575,7.271831,1.9945891,2.8518898,0.019219518,4.6045218,4.6858,1.2119848,0.019605776,M5K,0.19605775999999997
739,row_6333,seed-17_sample-3_seed-177_sample-0,4.661067008972168,0.23797412,0.23805192,0.32117164,8.761433,10.849077,0.2595395,0.3850443,0.25967106,10.386525,11.928914,1.8754609,8.850493,9.011472,1.8802501,3.0002987,0.017356703,2.7713892,2.9832811,1.2916037,0.01824905,M5K,0.1824905
740,row_6333,seed-17_sample-3_seed-1001_sample-3,2.855121612548828,0.28443077,0.28449458,0.35688436,4.7538867,5.601446,0.33789927,0.46151322,0.338423,6.0250244,7.289242,1.0349728,5.710532,5.9357166,1.0368706,1.5075003,0.015770132,1.6155349,1.747634,0.55303466,0.020752601,M5K,0.20752600999999998
741,row_6333,seed-17_sample-3_seed-315_sample-4,3.681699275970459,0.73756045,0.73759705,0.86644083,9.391404,11.448472,0.10743528,0.49013597,0.10763231,9.856515,12.117399,2.1584935,7.4761868,7.131467,2.1616,3.1577163,0.009996193,4.376367,4.539471,1.3560035,0.011657672,M5K,0.11657672000000001
742,row_6333,seed-17_sample-3_seed-13_sample-1,0.5392410755157471,0.21170717,0.21172108,0.3099218,1.0613973,0.34189817,0.24064201,0.37583572,0.24120016,1.0788071,0.3487323,0.69329554,0.94312066,0.90480906,0.6938517,0.9255612,0.0036539624,0.3524523,0.26094013,0.30501282,0.0038073277,M5K,0.038073277
743,row_6333,seed-17_sample-3_seed-1_sample-4,4.5449700355529785,0.283713,0.28382313,0.35927644,10.844486,11.8755245,0.12706833,0.3372481,0.12734142,9.77021,11.721796,2.0153832,8.423466,8.538234,2.0174425,3.43754,0.0145540945,1.80395,1.752453,1.06368,0.023158597,M5K,0.23158597
744,row_6333,seed-17_sample-3_seed-213_sample-1,0.5671755075454712,0.21283203,0.21290375,0.25678816,1.0284386,0.37283587,0.088513,0.21701692,0.08855499,0.8968237,0.20656644,0.68073416,1.0445921,1.0674,0.6815892,1.214853,0.009114584,0.2698396,0.096379206,0.3329151,0.009684662,M5K,0.09684662
745,row_6333,seed-17_sample-3_seed-1_sample-1,3.956244707107544,0.34891433,0.34898558,0.4795908,10.75553,11.038027,0.2520237,0.49950904,0.2523787,10.673772,11.108302,1.7722428,8.135921,8.0662565,1.7751321,2.2765028,0.011224571,3.1730921,3.3969626,0.565457,0.021210061,M5K,0.21210061
746,row_6333,seed-17_sample-3_seed-315_sample-1,3.6320230960845943,0.4626511,0.46271536,0.60250604,8.726682,11.037179,0.28479785,0.53926843,0.28521696,8.917567,11.182545,2.762126,7.476737,7.209625,2.7653139,3.6101677,0.013334439,3.4964592,3.706189,1.6842905,0.014086013,M5K,0.14086013
747,row_6333,seed-17_sample-3_seed-1_sample-3,4.2635178565979,0.19336541,0.19346574,0.25224435,9.426905,11.837382,0.22533298,0.32397738,0.22564706,8.422838,11.570008,2.3178415,7.8683286,7.9626107,2.3233695,4.509402,0.012053065,1.9667909,1.8429344,1.4132468,0.012883848,M5K,0.12883848
748,row_6333,seed-17_sample-3_seed-1001_sample-0,3.390501976013184,0.2322496,0.23242526,0.343675,5.809698,6.2120557,0.30181324,0.46600747,0.3023295,6.9159536,7.6186347,0.802357,6.696177,7.004618,0.8036442,0.9187329,0.013906256,1.5958661,1.7680134,0.33186382,0.018653356,M5K,0.18653356
749,row_6333,seed-17_sample-3_seed-133_sample-0,3.825774908065796,0.8292511,0.82927996,0.9575818,10.820642,11.296578,0.12801923,0.57974714,0.12808213,11.268447,11.954843,1.5528107,7.8659286,7.63173,1.5574155,2.5435128,0.010859913,4.103498,4.4933577,0.7241247,0.013226744,M5K,0.13226744000000001
750,row_6333,seed-17_sample-3_seed-17_sample-4,0.4988435208797455,0.18262903,0.18269564,0.28349838,0.70453465,0.24756457,0.26907742,0.3354221,0.26957858,0.87313175,0.3339814,0.65052235,0.76734656,0.85259527,0.65100414,0.84015733,0.0039601317,0.0910843,0.19295284,0.18749954,0.0043733013,M5K,0.043733013
751,row_6333,seed-17_sample-3_seed-1_sample-2,4.312283992767334,0.25719738,0.25733015,0.30301526,10.706445,11.487867,0.24132504,0.31538635,0.24149913,10.531973,11.3788595,2.377944,8.765352,8.796925,2.381753,3.0963705,0.012811634,3.1503277,3.3121204,1.3772321,0.014475367,M5K,0.14475367
752,row_6333,seed-17_sample-3_seed-42_sample-0,3.597957134246826,0.5973838,0.59745026,0.77019876,9.740581,11.27007,0.33752614,0.7289152,0.33787027,10.349874,12.236587,2.2540402,7.512999,7.3358073,2.2609231,3.197573,0.009445715,4.6810026,4.958222,1.079102,0.012447853,M5K,0.12447853
753,row_6333,seed-17_sample-3_seed-42_sample-4,3.628417253494263,0.4132104,0.41326535,0.5502959,9.825682,11.107692,0.19287899,0.5106102,0.19322015,9.558883,10.9613495,1.8368894,7.7642574,7.6375823,1.8394233,2.7865689,0.014895913,3.1731374,3.4702575,1.0586512,0.017950088,M5K,0.17950088
754,row_6333,seed-17_sample-3_seed-177_sample-1,3.886849880218506,0.5603608,0.56045395,0.71524787,9.3908,11.002671,0.13068596,0.5482661,0.13081384,9.664235,11.332336,2.2448165,7.681167,7.6032457,2.2474263,2.7677886,0.010786485,3.9819953,4.1087704,1.2241594,0.012734926,M5K,0.12734926000000002
755,row_6333,seed-17_sample-3_seed-17_sample-2,0.440794974565506,0.1899169,0.19001794,0.21713611,0.636911,0.22657016,0.09366596,0.12476189,0.093787864,0.64954793,0.16148487,0.6264143,0.74017674,0.77704746,0.6267749,0.71589506,0.0041559716,0.12275402,0.14764424,0.18538943,0.0044821464,M5K,0.044821464000000005
756,row_6333,seed-17_sample-3_seed-13_sample-0,0.3543433248996734,0.18034263,0.18047215,0.22892392,0.6492183,0.25803405,0.24437343,0.26294842,0.24491477,0.6876877,0.3197693,0.4485189,0.5013325,0.53149116,0.4491442,0.5648162,0.005279061,0.108196,0.19638094,0.17773724,0.0053914003,M5K,0.053914003
757,row_6333,seed-17_sample-3_seed-13_sample-3,0.5255092978477478,0.1973888,0.1974711,0.25585258,1.1549164,0.32959914,0.12655285,0.20295894,0.12680353,1.0239794,0.3005787,0.6903777,0.8559518,0.86954033,0.69086933,0.8978143,0.0040000672,0.11083761,0.12916352,0.37054074,0.004175492,M5K,0.04175492
758,row_6333,seed-17_sample-3_seed-1001_sample-2,2.742490291595459,0.26493225,0.2650531,0.3273824,7.3904643,7.0114856,0.20305133,0.3352346,0.20338044,4.9190054,4.77368,0.9009046,4.8989124,5.101072,0.9017473,1.318627,0.009235847,2.1858263,2.1389437,0.50809884,0.011961217,M5K,0.11961216999999999
759,row_6333,seed-17_sample-3_seed-133_sample-1,3.4830338954925537,0.88239896,0.88244116,1.0458692,8.556018,11.250912,0.22695929,0.7353928,0.22728711,8.998648,12.145457,2.3360398,7.2427006,6.9389124,2.3391664,3.467462,0.007072123,4.65168,5.112605,1.4587858,0.009885671,M5K,0.09885671
760,row_6333,seed-21_sample-3_seed-21_sample-0,0.8333300352096558,0.46982285,0.4698776,0.51441133,1.1910365,1.956131,0.21543425,0.30785123,0.2157135,1.1336724,2.422716,0.829811,1.7534256,1.852242,0.8316921,2.01081,0.011554844,1.3192292,1.4573346,0.44852218,0.01794922,M5K,0.1794922
761,row_6333,seed-21_sample-3_seed-1001_sample-4,2.745863199234009,0.48210153,0.48218656,0.58033234,3.5145469,3.6422217,0.29162377,0.4941301,0.29186112,4.1620426,4.133208,0.9558786,6.372548,6.399888,0.95805657,1.5858297,0.00554342,6.714217,6.7204103,0.75089145,0.018037198,M5K,0.18037198000000002
762,row_6333,seed-21_sample-3_seed-17_sample-0,3.633239269256592,0.24657467,0.24664967,0.29080126,9.963338,10.889189,0.215606,0.24564867,0.2157868,10.029426,10.8984995,1.3034772,7.3595138,7.3741937,1.3054345,1.6821752,0.010879411,3.233124,3.3513339,0.7296902,0.012371543,M5K,0.12371543
763,row_6333,seed-21_sample-3_seed-213_sample-2,3.9419760704040527,0.2084678,0.20856974,0.250559,10.289825,10.858494,0.3078152,0.36383137,0.30799487,10.09045,10.835997,1.5053096,7.802775,7.837559,1.5064635,1.8227859,0.009212872,3.2753038,3.454118,0.56258297,0.011111153,M5K,0.11111153
764,row_6333,seed-21_sample-3_seed-42_sample-3,1.2610373497009275,0.45066613,0.4507691,0.527438,2.1425006,2.489359,0.29143736,0.40212363,0.29161614,2.0302038,3.1145883,1.1259806,2.6825721,2.80123,1.1289102,2.113304,0.0064695985,1.8507302,1.93945,0.8303721,0.007459181,M5K,0.07459181
765,row_6333,seed-21_sample-3_seed-177_sample-3,0.9489536881446838,0.1344579,0.1344695,0.16954307,1.7238011,0.39268398,0.21704766,0.24768145,0.21718398,1.9086037,0.34965524,1.0136259,1.666147,1.7118683,1.0156211,1.9149514,0.0066632456,0.15004124,0.162718,0.58148634,0.007821865,M5K,0.07821865
766,row_6333,seed-21_sample-3_seed-213_sample-4,4.218278408050537,0.23372354,0.23379955,0.27993873,10.4567375,10.890395,0.26305085,0.2955449,0.26338542,10.192438,10.841015,1.5726187,8.121798,8.051524,1.5749834,2.541288,0.009097128,3.2029176,3.2489922,0.6156048,0.010164129,M5K,0.10164129
767,row_6333,seed-21_sample-3_seed-133_sample-2,0.7134597301483154,0.4312495,0.43129894,0.4976113,1.0512526,1.7943811,0.23077203,0.33814582,0.23090379,1.0624174,2.155597,0.7821245,1.2177374,1.2718843,0.78360605,1.87909,0.0052890875,1.013396,1.0239897,0.40932885,0.007493753,M5K,0.07493753
768,row_6333,seed-21_sample-3_seed-1001_sample-1,2.7990951538085938,0.47464058,0.47468656,0.55493915,4.3837523,3.7995777,0.34151584,0.540921,0.34171095,5.978017,4.1632776,1.7143234,6.007225,6.1558886,1.7201166,2.9762943,0.016026737,6.785674,7.0629177,1.0661334,0.017926265,M5K,0.17926265
769,row_6333,seed-21_sample-3_seed-177_sample-0,2.846145868301392,0.13881041,0.13882935,0.16028571,6.5112762,5.0315714,0.22834997,0.24128018,0.22845198,8.221074,6.5295467,1.6947365,5.520087,5.459426,1.7017379,3.1846402,0.014517645,1.5629712,1.5389743,1.1495175,0.016419753,M5K,0.16419752999999998
770,row_6333,seed-21_sample-3_seed-1001_sample-3,3.9506912231445312,0.13279146,0.132832,0.16469257,9.273804,9.021824,0.25665906,0.28460732,0.2570441,10.03467,9.872608,0.63406104,7.9928565,7.9683056,0.63434035,0.97396004,0.013488509,2.6036613,2.5388834,0.17270657,0.01981701,M5K,0.1981701
771,row_6333,seed-21_sample-3_seed-315_sample-4,1.4607337713241575,0.5577037,0.5577486,0.6306717,2.4528854,1.9899644,0.33035913,0.43227488,0.3305081,2.5374205,2.6706507,1.3139882,2.9478593,3.0737004,1.3164668,2.648293,0.007034565,1.4735643,1.4395372,1.0900226,0.0089227855,M5K,0.08922785500000001
772,row_6333,seed-21_sample-3_seed-13_sample-1,4.01558780670166,0.2024304,0.20248346,0.24132921,10.4882965,10.887929,0.1957807,0.22023249,0.1961994,10.321414,10.900107,1.1742114,7.9427557,7.9015326,1.1749336,1.5065013,0.0077443863,3.3016887,3.3554773,0.4039282,0.009454465,M5K,0.09454465000000001
773,row_6333,seed-21_sample-3_seed-1_sample-4,2.010244369506836,0.09783894,0.097912684,0.10525942,3.63679,5.988582,0.22743073,0.23140347,0.22757664,3.2876673,5.5178356,1.3349925,4.8404913,4.831119,1.3363204,3.0596688,0.010174804,3.455195,3.454817,0.76790243,0.024774536,M5K,0.24774536
774,row_6333,seed-21_sample-3_seed-213_sample-1,4.176536560058594,0.17142434,0.17153665,0.19646065,10.601268,10.780898,0.27569273,0.30722675,0.2758137,10.416472,10.798589,1.3036948,8.151975,8.134283,1.30534,1.9877167,0.012476412,3.2510204,3.3680377,0.40869144,0.014155216,M5K,0.14155216
775,row_6333,seed-21_sample-3_seed-1_sample-1,0.7122315168380737,0.18234481,0.18235026,0.22421873,1.2473155,0.6932004,0.19247434,0.22212332,0.19268544,1.4842491,0.8647552,0.8255132,1.20043,1.2171725,0.82716554,1.4344776,0.009032836,0.12602574,0.12829766,0.2071421,0.024361731,M5K,0.24361731
